x_ 1, x_ 2, x_ 3, x_ 4, x_ 5, x_ 6, x_ 7, x_ 8, x_ 9, x_10, x_11, x_12, x_13, x_14, x_15, x_16, x_17, x_18, x_19, x_20, x_21, x_22, x_23, x_24, x_25, x_26, x_27, x_28, x_29, x_30, x_31, x_32, x_33, x_34, x_35, x_36, x_37, x_38, x_39, x_40, x_41, x_42, x_43, x_44, x_45, x_46, x_47, x_48, x_49, x_50, x_51, x_52, x_53, x_54, x_55, x_56, x_57, x_58, x_59, x_60, x_61, x_62, x_63, x_64, x_65, x_66, x_67, x_68, x_69, x_70, x_71, x_72, x_73, x_74, x_75, x_76, x_77, x_78, x_79, x_80, x_81, x_82, x_83, x_84, x_85, x_86, x_87, x_88, x_89, x_90, x_91, x_92, x_93, x_94, x_95, C_ 1, C_ 2, C_ 3, C_ 4, C_ 5
6.481361, -6.902334, -48.619727, 2.651362, 5.647049, 14.480574, -15.943442, 3.479071, -5.686983, -20.388175, -14.318611, -1.146747, -5.850436, -2.342635, 3.610700, -7.141299, 54.136880, 3.509418, 5.788435, 0.024786, -11.061995, 3.048004, -6.266437, -5.713427, 3.704689, -3.050316, 7.230402, -11.289452, -5.164501, -6.147486, 5.993123, 3.804268, 6.438907, 22.760043, -19.263416, -7.925764, 5.185123, 0.135345, -3.335908, -3.924937, 21.589831, 6.911884, 12.925645, -4.690450, 13.121784, -3.052493, -1.074628, 10.487729, -13.384449, -10.090939, -9.503590, 11.491543, -11.377350, -5.179251, 17.762548, -0.667640, -6.223958, 2.642773, 4.200601, -7.114692, -20.482289, 18.232842, -5.949516, -2.926885, -7.110316, -5.732418, -19.309048, 1.441022, -14.531823, -17.643221, -2.864179, -5.422612, 2.121077, -13.647333, 11.316203, 12.320575, -7.953107, -9.228397, 6.582178, -17.345270, -5.949147, -2.332861, -5.285951, 15.799593, 6.264634, -9.083114, -5.598733, 3.539276, -3.976525, -17.987047, 4.946938, 14.695226, -16.133179, 4.007651, 0.944986, NaN, NaN, K, J, J
9.870704, -3.229494, -52.860856, 7.780004, 13.157425, 16.899744, -14.599948, 1.526320, 6.073131, -12.883945, -9.172298, 4.654492, 0.320821, -0.921823, 8.625808, -4.607482, 61.971929, 6.347886, 3.042138, -1.928257, -4.871083, 8.445331, 1.967276, 1.373647, 6.308048, 2.459907, 6.828993, -1.355203, 5.078615, -3.031348, 12.173971, 8.150742, 17.075769, 23.794537, -10.249097, 0.650535, 7.512415, 2.826754, -3.434818, -0.307229, 35.251897, 12.773672, 20.879923, -1.364236, 18.173410, 0.190552, 0.631118, 14.344657, -3.083607, -4.509611, 0.722273, 17.033550, -5.983266, -4.065886, 17.723282, 2.190077, -1.334180, 5.297160, 11.407651, -2.013503, -11.205680, 24.878363, -4.407866, -2.393321, 6.706331, 2.407167, -5.758820, 8.316765, -8.735462, -10.964056, 1.180737, -2.411115, 12.424165, -4.919907, 15.057923, 21.542769, -3.477110, 1.243425, 12.104025, -9.915467, -1.612374, -1.313458, 4.050301, 17.893050, 9.884307, -0.584539, 4.861735, 9.413887, -4.016268, -7.425526, 9.383599, 12.846738, -9.416694, 9.634329, 4.205266, G, NaN, G, NaN, G
7.591287, -5.449647, -52.621421, 4.878680, 6.565758, 17.205105, -14.130115, 4.722917, -2.407644, -13.848647, -15.520095, -1.141624, -3.053374, 0.614914, 7.704062, -9.459289, 60.841135, 2.850008, 7.967688, -0.025150, -7.559377, 5.812783, 1.166013, -5.423148, 6.489273, 2.205666, 2.230876, -4.466743, 0.158593, -4.622443, 12.541033, 5.674109, 9.798658, 25.029833, -12.862284, -2.183888, 4.838801, 1.069102, -4.773364, -2.835931, 28.216623, 5.408046, 21.942077, -1.555079, 12.788239, -0.572023, -2.185599, 13.778632, -12.007173, -6.546957, -1.213341, 14.742835, -12.412529, -0.342519, 17.938389, 8.812736, 0.154527, 8.741533, 10.979992, 0.370604, -15.153829, 21.667749, -7.170243, 2.659985, -0.260246, -0.467193, -8.678373, 11.083512, -7.340691, -8.724620, -2.192361, -1.350097, 9.844078, -8.033326, 12.953614, 15.994968, -9.000640, -0.718257, 10.178110, -10.627177, -0.457491, -3.970597, 3.226395, 16.523702, 7.048341, -0.443276, -1.106459, 6.390011, -6.808751, -7.537193, -1.023602, 8.164719, -11.609696, 3.231632, 5.784348, J, I, I, NaN, I
5.403530, -13.122721, -47.219258, -5.727744, 0.879514, 11.435154, -18.376854, -4.985682, -8.548287, -21.842919, -14.200939, -3.091864, -7.949251, -0.902612, 5.718232, -7.880343, 56.436044, -0.792109, -3.818380, 2.229012, -9.576766, 6.366778, -5.939059, -2.312782, 3.772232, -3.834767, 1.822243, -11.068462, -3.899360, -7.686019, 6.659578, 2.691299, 10.327925, 16.663115, -18.998788, -5.521710, 0.671746, -5.228130, -7.826613, -4.881049, 24.986317, 4.976804, 15.371749, -8.695451, 18.365433, -4.590019, -7.936113, 8.495239, -13.097149, -7.304005, -7.870691, 12.938397, -14.171422, -5.708207, 16.190432, -6.651112, -6.525627, -2.769551, 4.604561, -7.289757, -17.353458, 14.347763, -8.541317, -2.263349, -4.580939, 2.691185, -10.696133, 6.746505, -17.015814, -13.506405, -6.585514, -5.577393, -3.211989, -6.510812, 11.011583, 14.301934, -8.765712, -5.839741, 6.672997, -13.122743, -9.143904, -6.285902, -3.051883, 10.011930, 1.384028, 1.734263, -3.682931, 3.575324, -6.248894, -14.278004, 2.844334, 10.464498, -16.537975, -0.786627, -2.962115, J, H, G, K, H
3.146685, -4.020176, -53.991340, 3.974437, 4.675406, 16.171960, -17.504626, 0.674426, -1.946103, -16.914919, -15.275274, -0.441089, -6.152767, 1.881977, 10.648071, -7.786429, 54.360210, 1.406958, 6.196846, -3.616019, -9.259993, 8.133333, -3.080774, -4.566654, 0.593179, -3.459296, 6.235168, -8.336090, -6.819277, -8.300275, 7.074155, 7.162556, 9.211910, 22.833309, -18.805262, -7.417584, 6.939438, -1.946143, -4.095810, -1.144402, 29.784477, 4.261536, 21.921406, 2.304700, 14.086826, 0.094629, -6.247559, 11.237930, -13.237943, -6.649769, -6.768083, 16.072083, -12.516963, -6.572622, 17.164575, 4.204143, -0.830093, -0.923119, 12.053059, -9.370479, -19.571507, 16.896576, -2.866907, 0.375088, -2.157313, -0.757698, -12.736576, 7.623558, -7.956382, -11.186754, -4.663856, -5.053247, 8.030896, -6.285112, 16.240113, 15.602345, -10.531695, -5.762446, 9.388292, -14.986564, -2.518392, -3.199939, 2.175670, 18.174436, 9.264717, 0.486987, -2.299859, 5.894632, -5.819895, -14.230756, 1.087901, 13.389245, -10.666039, 1.257777, 2.931094, G, I, G, NaN, G
6.329264, -9.684646, -54.259165, 2.552594, 3.933817, 15.985495, -17.620948, -3.998286, -2.816011, -15.683852, -13.458629, -1.186151, 0.276958, -2.780671, 5.818736, -9.847734, 60.189993, 1.748983, -0.239736, -3.563085, -10.642665, 5.961421, 0.031945, -7.342467, 2.132912, -1.183186, 1.495906, -4.634835, -2.873616, -7.310314, 5.429973, 7.341292, 11.565900, 17.811148, -14.786540, -0.326381, 4.299288, 1.309607, -5.561321, -7.303458, 27.231302, 4.948766, 15.640101, -5.395105, 14.988410, -4.902858, 3.284084, 13.685756, -13.205654, -8.908631, -6.198577, 10.605601, -13.120700, -6.768007, 16.852121, 1.772327, -1.585604, 2.263987, 5.556177, -2.869095, -13.922936, 17.598313, -12.262390, 1.053823, -7.777387, -3.934534, -16.718586, 2.235160, -7.376536, -12.344860, -5.760415, -2.218795, 2.072753, -10.898776, 10.151350, 10.739440, -11.116108, -6.554393, 8.127107, -17.272431, -3.709061, 0.378553, -1.884471, 17.046586, 1.526198, -5.432684, -2.254207, 2.428295, -3.755172, -9.341175, 2.533283, 6.902114, -7.878105, 1.861243, 1.293026, J, NaN, H, G, H
6.923029, -7.141806, -50.445250, 2.822630, 3.119112, 8.724113, -17.266051, 1.768283, -1.420798, -12.890093, -8.817848, -0.569229, -3.228745, 2.212244, 8.314012, -5.440114, 57.947259, 2.944930, 3.643976, -5.630182, -13.045707, -0.727937, 0.149731, -5.500676, 2.582728, -5.346038, 9.156572, -8.583075, -2.914841, -7.913499, 2.040425, 7.678570, 10.380085, 19.032829, -13.632890, -5.039402, 7.569099, 5.423772, -1.940849, -2.033950, 27.349431, 7.108020, 16.977137, -5.850190, 19.163594, -2.209148, -1.764855, 10.069150, -12.467306, -8.603162, -12.331074, 14.447373, -13.260405, 0.086120, 19.836568, 2.725772, -3.577444, 0.973799, 10.214270, -0.742413, -16.289741, 21.930966, -1.869167, 1.428192, -1.228769, 0.478203, -12.864884, 3.227139, -10.794286, -8.406058, -7.292318, -1.272534, 4.852942, -6.569192, 14.374458, 14.237844, -9.400098, -5.000670, 13.178439, -15.719340, -6.123294, 1.987352, 1.502752, 17.540733, 7.397539, 1.914892, -1.031753, 5.724882, 0.925511, -12.851243, 3.081545, 14.759077, -9.192002, 5.824491, 0.456258, H, H, K, K, G
4.398747, -8.917060, -54.367531, 5.430788, 4.930918, 10.917067, -20.180541, 0.723266, -5.980089, -12.794461, -18.617166, -3.474758, -4.358187, -3.194595, 6.651303, -9.694189, 53.326769, -3.225672, 3.926583, -6.158316, -10.058736, 5.294114, -2.038739, -4.903510, 5.422450, -6.931156, 2.060344, -9.340721, -9.019045, -8.404562, 4.375719, 4.647796, 6.545618, 16.513606, -17.267468, -9.063072, 2.149236, -0.737242, -5.504312, -7.940637, 25.193829, 2.077558, 12.966323, -4.716199, 11.936405, -6.242086, -3.034433, 14.049478, -14.445313, -9.948747, -7.607337, 11.493609, -12.978556, -6.930620, 12.296959, 0.120441, -4.847095, -1.396604, 10.003487, -8.990696, -20.197056, 13.450730, -7.002194, 0.412001, -1.709499, -0.997906, -14.101651, 5.200302, -9.987820, -10.013720, -5.274979, -3.419310, 1.351298, -6.995313, 12.711503, 10.361577, -12.489773, -9.557508, 8.043700, -18.190856, -4.723080, -5.957346, -1.483277, 14.287302, 4.183837, -0.592787, -1.129310, 6.406493, -5.430483, -18.098239, -0.786818, 7.376878, -12.108752, 0.809653, -0.803409, J, H, K, H, G
1.077162, -8.212885, -48.065022, -4.682052, -0.432510, 10.086964, -12.530127, 1.174870, -6.653523, -18.643763, -16.465751, -6.441177, -6.626495, -3.063175, 9.933964, -10.476407, 56.458136, -0.712622, 4.315865, -2.282575, -11.897881, 4.141513, -4.599428, -10.824538, -3.295095, -2.306778, 9.544740, -11.455785, -4.173191, -8.310750, 1.036207, 6.474625, 9.799904, 21.572772, -15.091522, -5.210676, 0.782289, -1.600847, -5.943494, -5.466443, 24.455000, 5.103676, 15.271270, -3.154492, 11.649898, -1.584120, -6.659823, 4.414016, -12.526010, -12.513504, -7.781118, 11.306337, -16.251681, -5.876209, 14.639799, -2.105842, -10.661722, 2.347343, 11.902804, -8.283061, -14.885754, 15.572658, -6.874773, -4.933472, -8.333602, 2.847858, -12.393630, 5.998482, -13.723684, -16.904368, -6.258876, -7.347325, -1.270915, -8.940197, 12.915938, 10.392124, -13.830378, -2.331382, 3.781162, -19.119790, -6.129366, -4.127913, -2.874942, 15.686573, 4.335946, -1.175146, -5.942774, 1.105843, -7.149360, -15.448795, 4.562571, 11.436319, -18.774422, -2.845510, 1.018806, I, H, NaN, J, NaN
8.001732, -6.366872, -53.151197, 4.758851, 3.405079, 11.973336, -18.615692, 1.668635, 1.655696, -15.754293, -9.876449, -3.680699, -0.750354, -1.508817, 10.098733, -9.921405, 53.449105, 4.958656, 3.423371, -0.579237, -3.084494, 4.238870, 0.477311, -2.372059, 9.063263, -0.116159, 6.076149, -7.323624, -5.173004, -5.526958, 6.718284, 5.242425, 7.912624, 21.847548, -14.616099, -5.207473, 8.113663, -1.286561, -6.887985, -2.656905, 26.632575, 5.868293, 18.142776, -6.088792, 14.927526, 0.628864, -0.953939, 12.496641, -15.036067, -10.005783, -4.357885, 11.089515, -13.384566, -5.700641, 21.049677, 6.812082, -1.616896, -2.022648, 7.611875, -1.689497, -19.922332, 20.510879, 0.478081, -0.959806, -2.800767, 0.068404, -14.009303, 8.664078, -13.594571, -14.086148, -2.508125, -7.965499, 6.892192, -6.040216, 13.566582, 17.029066, -11.388601, -3.958441, 7.848925, -13.594495, -3.421001, -2.593642, 1.265997, 17.474275, 4.193795, 2.041039, -2.231746, 7.146458, -7.950095, -17.269241, 0.677300, 13.422518, -12.321490, 4.211534, -0.301454, K, H, I, H, NaN
6.754852, -5.661354, -49.998880, 2.255947, 8.758530, 17.729769, -13.323306, -0.926742, 2.430062, -18.744294, -9.509668, 0.491254, -2.982605, -0.814833, 11.733567, -7.895827, 58.851973, 6.435652, 6.752906, 1.228033, -3.996165, 13.139705, 2.039019, -4.027598, 5.012070, -1.076787, 7.340720, -3.434587, -4.373656, -3.245633, 8.382223, 5.647592, 12.096592, 27.054205, -13.170948, -1.403335, 9.680790, -0.872981, -7.059358, -3.259591, 31.005723, 10.662212, 21.969553, 4.797512, 16.885715, -2.141123, -4.487743, 13.068146, -16.267947, -2.129410, -4.419070, 19.246884, -8.479458, -3.227911, 18.750115, 4.634746, -0.897920, 4.523520, 11.008300, -2.632289, -15.976263, 20.408085, -2.446020, -1.297944, -1.663738, 5.086420, -3.028778, 10.259248, -5.597404, -12.241662, -1.513893, -6.382687, 10.440601, -6.808190, 16.240864, 20.459813, -7.589079, -1.638310, 8.610129, -13.558443, -5.198352, -0.714339, 6.118216, 15.149187, 11.353170, 3.271193, -1.652321, 5.101517, -2.591941, -7.527288, 3.687537, 14.717332, -6.790536, -3.169851, 2.019772, I, I, K, G, J
9.411493, -8.891382, -49.155755, 2.042356, 7.293300, 14.215933, -17.735349, 1.142350, -0.120657, -18.219486, -12.783856, 2.558766, -0.816414, 4.311712, 6.651996, -4.533602, 58.405462, 4.942423, 0.560752, -1.799188, -8.123338, 4.408271, 1.784262, -6.014191, 3.555847, -4.534396, 4.485910, -1.367006, -1.298009, -1.950803, 6.018520, 16.450610, 12.189416, 23.152524, -14.147880, -4.195095, 11.779379, 3.120752, -5.311850, -4.912105, 27.836577, 14.938322, 21.553083, -1.902564, 19.928169, -1.648147, -1.572522, 12.790199, -13.509179, -7.876291, -4.710515, 18.186251, -13.014668, -2.871814, 16.753798, 2.093176, -2.719727, 5.368635, 8.841513, -4.872258, -18.219759, 24.386841, -2.810224, 0.259856, -0.525948, -0.556968, -9.044876, 9.384072, -11.849240, -7.845089, -3.183773, -0.185245, 7.098588, -9.195969, 20.084618, 10.146103, -6.473190, 0.459661, 12.583075, -12.510822, -0.400475, -3.813081, 4.807819, 16.759217, 8.169590, -0.233739, 1.912589, 4.916054, -3.730863, -8.984192, 2.358092, 12.959352, -9.030216, 3.231456, 3.314192, J, I, H, K, I
0.442342, -16.069819, -55.229997, -1.350700, 0.666958, 11.211305, -20.218574, -1.891203, -2.584629, -22.259254, -14.566430, -6.394061, -2.179871, -4.725661, 6.580535, -9.073351, 53.313636, -1.096525, -3.356286, -3.911164, -10.596049, 2.885703, -1.530482, -3.658207, 4.231923, -9.057062, -0.115503, -5.628144, -4.637758, -10.451401, 3.118804, 5.751441, 9.529363, 18.527291, -19.066364, -5.721484, 5.867511, -3.319272, -8.472272, -6.670652, 27.264993, 8.140234, 16.297778, -2.900051, 14.905108, -7.876160, -3.143898, 11.934312, -14.750777, -11.515963, -9.084292, 13.254799, -13.561742, -4.566514, 17.380377, 2.058618, -4.154603, -1.292406, 8.512869, -3.379822, -18.860457, 18.030908, -5.486975, -5.398288, -3.894222, -6.681979, -12.547176, 1.711992, -17.490550, -18.255854, -8.191718, -5.916131, 2.631019, -8.177542, 11.602465, 13.804345, -12.570553, -5.584790, 9.617361, -17.199698, -9.204300, -2.036886, -3.688939, 12.911546, 2.880114, -5.393957, -7.048310, 4.474418, -9.205319, -14.305246, -1.470476, 10.847642, -12.176771, 1.524499, -0.013234, H, H, J, H, J
9.382588, -6.500189, -45.211980, 3.809311, 3.039381, 12.819429, -17.328662, 3.669669, -3.155908, -10.502579, -12.865558, -2.062732, 1.060767, 7.379243, 8.729608, -4.348014, 55.011202, 3.602748, 6.524523, 0.820194, -8.428588, 6.797727, 1.535640, -5.247734, 7.648661, -2.712005, 4.629918, -7.092106, 0.302589, -6.178784, 4.115304, 5.214830, 13.913770, 21.584992, -19.682892, -3.360581, 4.339583, 5.459667, -6.411765, -2.672924, 31.206515, 9.975791, 18.627428, 0.129020, 19.182913, 3.536279, 1.304862, 10.281528, -11.197145, -9.894130, -1.686913, 14.702658, -10.855104, -2.490944, 18.585835, 6.913482, -2.419616, 2.929354, 12.001863, -5.436119, -15.382273, 16.655059, -4.017725, 2.785955, -1.974192, 0.219939, -9.595152, 9.179540, -9.411592, -12.695141, -1.790094, -1.541802, 5.134531, -7.612606, 15.308158, 14.146876, -4.158825, -3.625034, 12.444408, -10.957098, -4.590147, 1.092780, -1.732843, 18.402991, 3.208274, 4.909980, 0.346484, 8.061966, -2.406488, -15.284445, 3.549309, 15.507373, -8.149700, 5.654872, -0.585702, K, H, I, G, I
6.597651, -7.533847, -44.437585, 5.814600, 3.456972, 14.071529, -17.995311, 0.584825, -3.487701, -17.411773, -12.879753, -1.720309, 1.974996, 2.508509, 8.083067, -8.452888, 55.337209, 2.283732, 1.659946, 2.035390, -6.617983, 4.418163, 2.592978, -3.533604, 3.214367, -1.514744, 3.446744, -3.379553, -3.749804, -3.147194, 4.949864, 9.615854, 10.883438, 15.609661, -16.520786, -7.406019, 11.958845, 0.590904, -3.890999, -3.624871, 27.823098, 9.702112, 15.675985, -4.168641, 16.256019, -1.068479, -0.789618, 13.184710, -12.519865, -11.154368, -5.821724, 12.016019, -18.506283, -5.876939, 14.006440, 0.245506, -1.889931, -0.542863, 4.898316, -9.227537, -14.731359, 16.933661, -7.904516, -0.564457, -1.259321, -1.790920, -15.297508, 6.560601, -13.924077, -15.602479, -0.985076, -2.333980, 4.593003, -7.109291, 15.914323, 11.842204, -10.679878, -6.185313, 3.916164, -14.201300, -0.287927, 3.040139, -1.126028, 16.703206, 8.192137, -5.815478, -0.793232, 5.428531, -4.929767, -17.880788, 1.214597, 13.369678, -12.249025, 3.323291, -0.897795, H, I, K, K, K
3.198943, -13.174995, -54.778518, -0.578038, 1.424884, 14.598499, -20.303837, -0.863849, -7.976450, -20.135318, -18.311680, -4.181857, -4.273891, -0.422493, 5.274312, -9.512145, 55.731932, 0.649090, -0.292875, -4.517850, -15.356234, 2.654889, -2.791569, -6.364715, 0.952964, -3.717923, -2.141392, -10.703595, -3.616468, -12.170246, 5.196948, 9.473031, 11.201279, 18.171405, -16.614537, -10.854593, 4.348492, 0.805213, -4.582317, -2.852123, 21.484376, 4.676829, 15.457768, -5.882821, 15.808462, -6.722260, -5.930274, 9.834258, -13.251271, -9.275909, -11.210700, 10.288170, -17.025542, -5.820153, 16.021613, -4.476570, -2.959642, -0.554647, 5.890397, -6.908780, -17.285652, 15.713038, -7.409364, -0.992845, -5.703671, -2.827592, -17.563555, 1.045315, -17.630533, -11.541759, -9.879914, -6.585512, 2.490156, -5.811100, 12.362092, 12.248006, -11.116672, -5.891651, 10.433916, -14.385287, -4.776241, -9.005329, 1.293463, 17.185406, 4.005436, -3.387417, -2.884065, 0.703819, -8.153808, -12.241300, 1.241661, 10.594089, -14.168028, 3.087138, 1.409490, NaN, I, G, NaN, J
7.722563, -3.757166, -46.532285, 5.662847, 3.995296, 17.358853, -12.387778, 1.831568, 3.421009, -13.256907, -9.441452, -0.073403, -3.372747, -0.535411, 8.257768, -4.643881, 56.082610, 5.755086, 7.694667, 1.546997, -5.968045, 10.328502, 0.352631, 0.551727, 6.864579, -3.374269, 10.900695, -3.878802, -2.979650, 0.859091, 6.694769, 8.906933, 16.262621, 25.004520, -13.727059, -1.904559, 4.017886, 6.316955, -3.786209, -3.469049, 29.571460, 5.756251, 18.360837, 1.306920, 16.484004, 1.886125, -0.212586, 9.059990, -9.111427, -7.187539, -1.883381, 12.349037, -8.355200, -5.138880, 13.486799, 0.467049, -4.971754, 3.441411, 12.715722, -5.891738, -13.314838, 21.561610, -0.949203, -3.544283, -1.437824, 1.868860, -5.806603, 7.555200, -12.009255, -11.155125, -3.867789, -6.060023, 9.041861, -4.769235, 14.262038, 18.184320, -7.321820, 2.800711, 9.629841, -15.402241, -2.988633, -3.035003, -0.195039, 20.361538, 7.080251, 2.597109, -1.338045, 9.071234, -2.258208, -11.076639, 8.250958, 18.396320, -11.877088, 8.012527, 0.459522, NaN, NaN, J, K, J
5.608958, -9.084856, -53.170781, 1.065391, 2.810879, 13.265852, -11.768033, 2.412573, -1.300766, -14.262740, -12.398343, -7.028727, -1.388676, 0.818236, 8.038584, -8.093703, 59.995587, 0.692428, 7.108295, -3.360321, -8.360182, 1.381904, -4.217121, -5.203779, 6.835319, -3.720503, 7.149885, -6.799418, -1.753349, -5.180476, 5.889271, 8.751952, 10.150482, 20.160015, -12.825474, -1.856536, 2.051788, 0.212028, -6.372155, -3.778939, 27.412846, 9.132414, 18.940948, -2.163473, 15.601666, -0.842205, -3.025874, 12.712740, -11.351390, -10.171384, -6.171922, 13.076236, -12.408101, 0.867792, 17.845113, 4.166587, -5.179394, 5.642322, 14.960454, -0.607891, -15.689094, 17.134274, -4.171041, 2.278664, 1.206536, 0.983140, -6.273995, 7.705487, -12.162392, -9.799344, -2.662247, -2.065038, 2.267996, -6.985760, 13.141465, 14.496637, -11.733162, 2.222678, 8.914811, -12.075626, -2.117432, -2.067905, 0.011514, 14.900538, 10.184984, -1.023525, -1.682120, 5.761537, -4.095057, -10.715684, -1.759567, 12.976407, -9.541110, 6.881639, 2.930922, G, NaN, I, NaN, K
1.533678, -6.508972, -49.017285, 4.859394, 2.049219, 11.466322, -21.000703, -1.559754, -2.862029, -20.560212, -14.719921, -4.551917, -5.748942, -5.049997, 7.788455, -9.385747, 57.981512, -0.789233, 4.989483, -0.158924, -10.834437, 5.485066, -1.808699, -3.900590, -0.001269, -2.757428, 5.734219, -5.532707, -3.653737, -6.728355, 8.441927, 1.558623, 13.516408, 18.758623, -16.273865, -5.385392, 5.067298, 1.069142, -3.081776, -5.495472, 31.952026, 3.038870, 16.288002, 0.526546, 10.631079, -5.662604, -6.495266, 12.152679, -12.012304, -10.359372, -7.124025, 15.023882, -13.559061, -2.808352, 14.998876, 2.484994, -0.841324, 2.747462, 9.651169, -5.422622, -15.597480, 18.261207, -7.370797, -2.721018, -3.552091, -3.241914, -12.418616, 6.855487, -14.436185, -16.514182, -2.347840, -3.452792, 4.980445, -5.978633, 14.233991, 17.137226, -7.290334, -6.655206, 11.162815, -18.261741, -9.137632, -0.245414, -5.625405, 12.419131, 6.978983, -2.124209, -7.313376, 6.052677, -4.359525, -14.722872, 2.431944, 10.777451, -12.968724, 3.897593, -3.252437, H, NaN, G, I, K
12.988880, -6.876088, -52.167735, 2.951609, 3.937170, 12.537507, -18.548230, 1.864397, -6.743726, -14.689439, -15.343587, -5.614919, -1.731532, -1.722051, 6.224081, -10.444250, 57.643981, -4.292483, 5.057072, -1.207725, -9.191834, 3.590470, -4.460913, -2.405944, 9.602515, -1.235858, 2.497602, -14.476324, -1.133949, -7.962223, 3.127930, 0.728251, 8.985344, 20.873031, -19.983021, -10.221969, 3.851085, -4.679428, -8.497570, -5.804816, 28.388031, 7.352648, 12.239939, -3.918192, 15.154640, -6.048253, -7.266246, 12.675171, -11.467200, -7.812054, -2.511036, 9.823175, -12.547184, -5.489843, 18.554739, -0.396690, -4.788028, -0.838760, 10.250475, -7.442682, -18.186226, 11.757743, -7.142916, 1.660048, -1.818330, 3.157790, -15.292128, 7.409184, -13.381172, -12.104478, -5.137273, -7.915032, -1.098686, -5.973095, 13.871126, 16.637209, -7.985291, -10.183914, 5.890795, -10.842378, -5.311952, -3.906704, -3.072266, 10.709497, 5.076684, -0.469168, -4.912427, 4.064940, -7.026401, -17.494033, -0.113937, 7.196369, -18.314487, 2.476487, -3.664004, K, H, I, I, G
1.044704, -8.806447, -50.668095, -0.190463, -0.516708, 14.749301, -17.661359, -1.039827, -5.751923, -21.703236, -12.973884, -3.781853, -1.244977, 3.906904, 9.501976, -8.230033, 59.083511, 0.875350, 5.465458, -0.473124, -7.820644, 10.395357, -2.094741, -5.598162, 1.874979, 1.157692, 3.930161, -9.103732, -4.219069, -9.041400, 1.641117, 7.077720, 7.652037, 23.741704, -14.078260, -4.629401, 5.060308, -3.438743, -6.439544, -5.393283, 22.583080, 7.072706, 19.378177, 0.401249, 9.823136, -6.074378, -3.087892, 10.941342, -15.963510, -13.376547, -7.976955, 12.176904, -19.084529, -8.334350, 19.554664, 0.358556, -2.561022, 0.506791, 8.091805, -5.560461, -12.648018, 10.484312, -4.603514, -4.361105, -11.269512, -4.724059, -20.070338, 2.503956, -16.302105, -18.250401, -6.436657, -2.448115, 0.386713, -7.130096, 10.436845, 11.002422, -13.589172, -6.659701, 4.751618, -20.348329, -3.492780, -0.153257, -3.035932, 16.755614, 3.593614, -5.493059, -8.302316, 2.914941, -5.124874, -10.102693, 2.907972, 18.744932, -10.467854, 2.099996, 3.808073, H, I, G, NaN, J
